CPRO;LITPRO;CUMUN;LITMUN;CUDIS;BI_ALVHEPCO_TVC_15;BI_ALVHEPCO_TVU_15;ALQM2mes_LV_M_VC_15;ALQM2mes_LV_25_VC_15;ALQM2mes_LV_75_VC_15;ALQM2mes_LV_M_VU_15;ALQM2mes_LV_25_VU_15;ALQM2mes_LV_75_VU_15;ALQTBID12_M_VC_15;ALQTBID12_25_VC_15;ALQTBID12_75_VC_15;ALQTBID12_M_VU_15;ALQTBID12_25_VU_15;ALQTBID12_75_VU_15;SLVM2_M_VC_15;SLVM2_25_VC_15;SLVM2_75_VC_15;SLVM2_M_VU_15;SLVM2_25_VU_15;SLVM2_75_VU_15;BI_ALVHEPCO_TVC_16;BI_ALVHEPCO_TVU_16;ALQM2mes_LV_M_VC_16;ALQM2mes_LV_25_VC_16;ALQM2mes_LV_75_VC_16;ALQM2mes_LV_M_VU_16;ALQM2mes_LV_25_VU_16;ALQM2mes_LV_75_VU_16;ALQTBID12_M_VC_16;ALQTBID12_25_VC_16;ALQTBID12_75_VC_16;ALQTBID12_M_VU_16;ALQTBID12_25_VU_16;ALQTBID12_75_VU_16;SLVM2_M_VC_16;SLVM2_25_VC_16;SLVM2_75_VC_16;SLVM2_M_VU_16;SLVM2_25_VU_16;SLVM2_75_VU_16;BI_ALVHEPCO_TVC_17;BI_ALVHEPCO_TVU_17;ALQM2mes_LV_M_VC_17;ALQM2mes_LV_25_VC_17;ALQM2mes_LV_75_VC_17;ALQM2mes_LV_M_VU_17;ALQM2mes_LV_25_VU_17;ALQM2mes_LV_75_VU_17;ALQTBID12_M_VC_17;ALQTBID12_25_VC_17;ALQTBID12_75_VC_17;ALQTBID12_M_VU_17;ALQTBID12_25_VU_17;ALQTBID12_75_VU_17;SLVM2_M_VC_17;SLVM2_25_VC_17;SLVM2_75_VC_17;SLVM2_M_VU_17;SLVM2_25_VU_17;SLVM2_75_VU_17;BI_ALVHEPCO_TVC_18;BI_ALVHEPCO_TVU_18;ALQM2mes_LV_M_VC_18;ALQM2mes_LV_25_VC_18;ALQM2mes_LV_75_VC_18;ALQM2mes_LV_M_VU_18;ALQM2mes_LV_25_VU_18;ALQM2mes_LV_75_VU_18;ALQTBID12_M_VC_18;ALQTBID12_25_VC_18;ALQTBID12_75_VC_18;ALQTBID12_M_VU_18;ALQTBID12_25_VU_18;ALQTBID12_75_VU_18;SLVM2_M_VC_18;SLVM2_25_VC_18;SLVM2_75_VC_18;SLVM2_M_VU_18;SLVM2_25_VU_18;SLVM2_75_VU_18
43;Tarragona;43014;Amposta;4301403;39;16;4,35531135531136;2,91632485643971;7,73351648351648;2,36220472440945;1,8075117370892;2,88099574984821;348;270;500;258,333333333333;216,074681238616;400;75;63;105;169;100;264;39;18;4,2171803652968;3,133218493583;6,97802197802197;2,52100840336134;1,74235065565808;4,21860181547216;310;291;453;300;250;524,166666666667;75;62;106;198;99,5;253;36;21;4,34782608695653;3,06122448979592;5,49019607843138;2,79094475318732;1,73324429334628;5,31366661256289;323;270;400;300;250;456,25;75;62;107;147;95,25;240,5;51;31;4,6501572327044;3,55885311871227;6,73076923076923;3,47110754414125;1,75145701796989;4,92758959253805;350;280;500;300;250;485,416666666667;75;62;106;149;97,75;236
43;Tarragona;43014;Amposta;4301404;307;18;3,65641711229947;2,8288561986995;4,86111111111111;3,03030303030303;1,33633633633633;3,5314039408867;300;250;400;260;133,75;377,5;86;69;106;168;117;199;346;23;3,84615384615385;3,00602409638554;5,4331550802139;3,26084117032392;2,47496147919877;4,26242918719212;303;256;456;300;237,5;425,3125;84;67;106;175;117,5;199,25;393;25;3,71857322438717;3,03835457119741;5,07431702044025;3,36068041547493;2,54453476305777;4,89116395308557;300;251;400;325;205;611,25;84;67;105;175;118,25;203,75;439;35;4,01298701298702;3,22952853598015;5,5406746031746;2,97348484848485;2,20602203647417;4,96278935899018;314;266;453;300;218,00857389588;612,037037037037;83;66;105;184,5;125,5;204,75
43;Tarragona;43015;Arbol°;4301501;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;
43;Tarragona;43016;'Arboá, L''';4301601;126;33;4,41339869281046;3,36906672781472;5,76713000541126;3,35952157598499;2,14363429124068;4,82391640866873;350;300;450;375;300;693,75;86;74;98;224;134;356,25;146;32;4,48717948717948;3,36951417735236;5,84415584415584;3,65853658536585;1,97789412449098;5,20231213872833;350;300;479;500;350;829,776666666667;85;74;98;236;154;351;166;42;4,66666666666667;3,50438596491228;6,79979346264368;3,72340425531915;2,60056515957447;6,1508273004336;369;300;550;600;350;978,28;86;74;98;236;147,5;341;172;44;4,75260416666667;3,78787878787879;6,89655172413793;3,7037037037037;2,65486725663717;5,90462427745665;400;320;550;600;350;930;83;73;98;226;141;358
43;Tarragona;43017;'Argentera, L''';4301701;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
43;Tarragona;43018;Arnes;4301801;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
43;Tarragona;43019;Asc¢;4301901;7;6;;;;;;;;;;;;;;;;;;;7;8;;;;;;;;;;;;;;;;;;;8;9;;;;;;;;;;;;;;;;;;;8;6;;;;;;;;;;;;;;;;;;
43;Tarragona;43020;Banyeres del Penedäs;4302001;19;51;3,47213341858482;2,90266927083333;4,71540178571428;3,75785455486542;2,33843537414966;5,32800701186623;328;226;381;515;393,75;640;85;75;95;185;158;226,75;24;60;4,46428571428572;3,38983050847457;5,95238095238095;3,72340425531915;2,55766369047619;4,8;350;298;500;464,583333333333;291,666666666667;666,666666666667;89;79;89;186;155;217;19;58;4,08768930141671;3,40966091492777;6,32022471910113;4,16666666666667;2,63189138576779;5,561875;355;300;600;500;340,625;700;89;79;91;186;141;218;29;65;4,25347552847077;3,42478693181818;6,15658967391304;4,33693929025173;2,81954887218045;6,1329359976814;360;300;475;550;400;762,875;89;84;90;185;144,75;223,5
43;Tarragona;43021;BarberÖ de la Conca;4302101;;10;;;;2,68817204301075;1,38002040276571;3,96086626139817;;;;300;225;407,5;;;;156;94,5;241,5;1;9;;;;;;;;;;;;;;;;;;;2;11;;;;3,17103109656301;2,21654929577465;4,52745956873315;;;;312,5;250;387,5;;;;188;150,5;257,25;2;13;;;;3,17103109656301;2,07218309859155;4,82619868803679;;;;322,5;252,5;345,833333333333;;;;178;105,5;262,75
43;Tarragona;43022;Batea;4302201;3;5;;;;;;;;;;;;;;;;;;;3;6;;;;;;;;;;;;;;;;;;;4;6;;;;;;;;;;;;;;;;;;;2;5;;;;;;;;;;;;;;;;;;
43;Tarragona;43023;Bellmunt del Priorat;4302301;;2;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;
43;Tarragona;43024;Bellvei;4302401;25;19;3,92809139784947;3,27083333333333;7,82353214418432;2,56408808582722;1,53494371482177;3,90186915887851;355;278;525;450;266;753,343333333333;85;58;99;226;159;265,25;23;20;3,5688679245283;2,68440156914228;6,17317073170732;3,33333333333333;1,85185185185185;5,8252427184466;343;265;538;550;301,5;720;90;68;100;226;164;263;33;21;4,43037974683544;3,37662337662337;6,53521825396826;3,53381374722838;2,45458406458407;5,79804789249349;355;300;600;575;328,75;874,80125;91;64;100;228;164;258;35;24;4,5935202829756;3,50487012987013;7,64341590612777;3,40909090909091;2,5;7,44444444444444;395;350;617;600;306;900;92;63;100;226;164;253
43;Tarragona;43025;Benifallet;4302501;1;1;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
43;Tarragona;43026;Benissanet;4302601;1;4;;;;;;;;;;;;;;;;;;;3;5;;;;;;;;;;;;;;;;;;;3;6;;;;;;;;;;;;;;;;;;;2;5;;;;;;;;;;;;;;;;;;
43;Tarragona;43027;Bisbal de Falset, La;4302701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;Tarragona;43028;Bisbal del Penedäs, La;4302801;13;51;3,36021505376344;2,55;6,2987012987013;4,40817232955807;3,04298642533937;6,35973866884443;313;277;520;475,393333333333;315,625;608,145580589255;93;83;101;169;138,5;193,75;18;60;4,73529411764706;3,26858478260869;7,00720044384484;4,83870967741936;3,28083989501313;6,36363636363637;400;326;627;500;350;870,833333333333;95;89;103;175;127;212;16;71;5,19480519480519;3,2763;8,42105263157892;4,69182389937107;2,93324491600353;7,77809200603318;400;313;800;502,083333333333;350;900;93;90;101;167,5;122,5;204,75;25;79;3,99896384987336;3,23469133663367;6,47926036981509;5,12684790388996;3,56577080706179;7,87315065878668;393;326;692;508,333333333333;382,728521478521;706,25;98;91;114;164;121,75;209,25
43;Tarragona;43029;Blancafort;4302901;;3;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;
43;Tarragona;43030;Bonastre;4303001;2;13;;;;5,48611111111111;3,25070884281411;8,3363970588235;;;;541,666666666667;245,725;987,5;;;;162,5;110,5;173,5;3;16;;;;5,55555555555556;3,125;8,82354341736692;;;;500;219,3;900;;;;144;108;170;3;21;;;;5,38194444444444;2,90315824468085;7,55810950413223;;;;375;236,832291666667;887,5;;;;127,5;87,75;157,25;4;21;;;;5,38194444444444;3,34821428571428;7,63838964773544;;;;387,5;214,475;800;;;;127,5;109,5;157,25
43;Tarragona;43031;Borges del Camp, Les;4303101;32;15;3,73134328358209;2,88288288288288;4,47761194029851;2,54752506265664;1,31406022970086;5,84884099777034;300;250;350;330;187,2625;502,5;84;67;100;245;185,25;341;34;24;3,37662337662337;2,5658176369863;4,07326007326008;3,45454545454546;1,79487179487179;4,84496124031007;300;205;358;400;220;600;87;67;100;218;159;335;40;20;3,78787878787879;3,0675;5,35254237288136;3,72340425531915;1,62939297124601;6,42201834862385;320;275;375;400;220;625;84;67;100;218;159;258;44;23;3,87878260869565;3,25;5,34090909090909;4,77527472527473;2,92589892233371;6,38376545672118;350;275;446;488,333333333333;347,22;757;87;67;100;224;123,25;277,25
43;Tarragona;43032;Bot;4303201;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
43;Tarragona;43033;Botarell;4303301;11;12;5,25825867861143;3,78648775894538;5,35714285714286;3,33333333333333;1,7877094972067;6,00198412698413;313;282;403;500;400;560;69;56;83;297;160;466;12;9;5,35714285714286;4,16666666666667;5,82191780821918;;;;325;300;425;;;;73;56;78;;;;18;10;4,34;3,45486111111111;5,46726190476191;3,60824742268042;1,45131756248771;4,62822420634921;312;282;382;500;368,208333333333;530,833333333333;73;58;97;259;140,5;459,5;18;9;5,10638297872341;3,75;5,84064640410959;;;;344;270;427;;;;73;64;87;;;
43;Tarragona;43034;BrÖfim;4303401;2;10;;;;3,33333333333333;1,51923076923077;4,13770053475936;;;;280;195;437,5;;;;180;142,5;299;2;14;;;;3,65853658536585;2,52976190476191;4,24915158371041;;;;280;231,25;412,5;;;;180;150;246;2;15;;;;3,76108647450111;2,72671568627451;5,69724462365592;;;;283,333333333333;218,75;431,25;;;;177,5;143,25;238,5;2;17;;;;4,4281045751634;2,37418831168831;5,92764716602879;;;;335;257,5;450;;;;177,5;147;222,75
43;Tarragona;43035;CabacÇs;4303501;;1;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
43;Tarragona;43036;Cabra del Camp;4303601;1;21;;;;3,53982300884956;2,92650121485595;4,19177350427351;;;;401,02;381,25;492,5;;;;162,5;141,25;185,75;1;20;;;;3,57142857142857;2,98507462686567;6,25;;;;400;300;472,5;;;;156;114;179;1;28;;;;4,296875;3,45870206489676;6,81818181818182;;;;458,333333333333;311,666666666667;800;;;;156;131;185;2;29;;;;4,48880597014925;3,05858341883265;7,20075264148213;;;;450;312,448635272945;650;;;;152,5;116,5;175,25
43;Tarragona;43037;Calafell;4303701;296;121;6,07142857142858;4,58333333333333;8,85469867211442;5,36674347158218;3,12071582452017;8,27702702702702;500;380;800;640,625;400;1079,10714285714;91;77;104;180;142;226,75;329;140;6,1812854899118;4,77004315476191;9,34993197278908;5,54563657407407;4,04929577464788;9,56284153005467;500;376;800;700;500;1100;90;77;102;177;141;223;356;131;6,66447368421053;5,17241379310345;10,8974358974359;6,04668439161714;4,43708349275683;10,5922667757774;550;400;823;850;547,916666666667;1378,4425;87;75;99;181,5;142;228,25;398;130;6,98924731182796;5,36121983039792;11,6367382984987;6,35968137254902;4,39187656001815;10,3188239786178;550;403;900;900;542,2675;1325;88;75;98;182;138,5;245
43;Tarragona;43037;Calafell;4303702;723;77;5,8155891846661;4,3925937076622;8,79262534340658;5,08297493469962;3,49904580152672;8,1805125939019;400;310;600;537,5;400;1046,875;75;61;86;156,5;111,25;220,25;830;84;6,25;4,67708333333333;9,17192005371883;5,17241379310345;3,44036697247707;9,00001666666667;420;325;680;590;407,291666666667;950;74;61;86;166;118;225;888;79;6,50584165290048;5,08474576271187;9,61538461538458;5,63453992089977;3,8421295077652;9,60049715909092;450;350;700;581,666666666667;400;1000;73;60;85;161;100,25;211;1024;98;7,00245098039216;5,21978021978022;10,5882352941177;5,74561403508772;4,1615370138507;9,665282823041;461;360;750;672,5;462,5;1018,08333333333;73;60;85;166;101;224,5
43;Tarragona;43037;Calafell;4303703;14;86;4,48717948717948;3,50828926282052;6,88554581589408;5,17241379310345;3,93446852425181;9,22230285437833;375;249;447;602,083333333333;425,227083333333;1000;83;78;93;174;124;211;16;101;6,71641791044776;4,48717948717948;8,59375;5,17016486535996;3,97619047619047;9,66399318345625;450;360;550;650;438,541666666667;1066,27083333333;83;78;99;184,5;126,75;217;15;89;7,04126602564103;4,70635369532428;9,89144350794833;6,22225884421007;4,68870192307693;10,2765830400905;484;388;800;730,5;550;1200;80;78;89;185;132,25;215,25;23;96;5,97937091503268;4,77564102564102;10,5324437830688;6,08108108108108;4,6551724137931;9,65333333333333;406;336;602;650;533,333333333333;1125;78;66;89;176;130;204
43;Tarragona;43038;Cambrils;4303801;401;29;5,41917670682731;4,21891482067511;7,67413487133984;3,56295253419147;2,14629141921192;4,88139362490734;450;350;600;488,68;329,5;737,5;88;68;100;170,5;134,5;227,75;456;38;5,69620253164557;4,59183673469388;8,51063829787233;3,61271676300578;2,24854109673984;5,00911784818783;450;367;720;520;375;750;87;68;99;180;151,5;224;496;37;5,75462962962963;4,47761194029851;8,51063829787233;4,3697092311767;2,52063456004847;6,90217391304348;450;352;700;650,03500350035;433,333333333333;975;85;66;98;179;150;222,5;533;40;6;4,63591740993861;9,350837628866;4,73684210526316;2,4907063197026;6,94450867052023;452;392;749;611,25;400;1100;84;64;97;163;148;227
43;Tarragona;43038;Cambrils;4303802;763;214;6,83587900569033;4,92848778855805;10,368085106383;5,90909090909091;4,42898063391245;8,99640287769783;450;350;750;650;450;1066,25;73;58;90;126;87,5;201;848;216;7,30645454545455;5,26315789473684;11,1111111111111;6,29790026246719;4,57746478873239;9,27840206185567;490;375;800;700;450;1100;71;56;89;126;90;202;890;216;7,46268656716418;5,35233029381966;11,3596329523576;6,61162420382166;4,6583850931677;10,8108108108108;500;375;800;750;500;1100;71;55;89;126;87;211;902;230;7,88690476190476;5,47441990494828;11,3924050632912;6,57894736842105;4,97395833333333;9,66653343991475;500;400;800;775,583333333333;500;1179,62666666667;71;55;89;130;84;214
43;Tarragona;43039;Capafonts;4303901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;Tarragona;43040;Capáanes;4304001;;4;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
43;Tarragona;43041;Caseres;4304101;1;1;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;
43;Tarragona;43042;Castellvell del Camp;4304201;4;19;;;;2,32603427384456;2,01569709953857;6,38895650762739;;;;412,5;295,833333333333;687,5;;;;211,5;154,5;271,75;3;19;;;;4,99006951340616;3,25499919367844;5,98493303571428;;;;766,666666666667;450;948,142501750175;;;;196;113;269,5;3;19;;;;5,11690758586608;3,71411694250871;6,54819863680623;;;;675;462,661384976526;850;;;;196;138;253,75;2;21;;;;5,28781793842035;3,81639812889812;6,87814549336587;;;;600;500;1037,55250525052;;;;212,5;122;268,25
43;Tarragona;43043;Catllar, El;4304301;11;32;4,16300366300367;3,06958762886598;5,06201675257732;4,2725988700565;2,24171539961013;9,32203389830508;300;294;443;500;300;1059,41333333333;84;65;101;220;162;249;11;42;4,25824175824176;3,88595116855987;6,40685202540873;5,20833333333333;2,41561980643269;9,54823499426533;300;294;600;600;400,0025;1094,90708333333;84;68;100;204;129,5;249,5;13;41;4,36538461538462;3,93018018018018;5,86137820512821;5,19659268890925;2,40480928130586;6,5625;333;300;467;535;388,174676475378;1147,99083333333;84;69;102;220;147;285,5;17;53;4,33796296296297;4,06435006435007;6,15431921821214;5,21776242065034;2,74441697083873;8,34000326432142;355;300;569;637,5;400;1077,08333333333;98;70;105;220;149,5;273,75
43;Tarragona;43044;SÇnia, La;4304401;6;3;;;;;;;;;;;;;;;;;;;7;3;;;;;;;;;;;;;;;;;;;9;4;;;;;;;;;;;;;;;;;;;13;5;3,09510141599694;2,03497023809524;3,65635059994147;;;;295;234;415;;;;103;94;129;;;
43;Tarragona;43044;SÇnia, La;4304402;53;19;2,88642718210552;2,10416666666667;4,65980319747333;2,09475762228559;1,32832229166667;3,3232834078973;266;199;400;200;138,75;412,5;97;77;115;164;141;219,5;53;22;2,61824324324324;1,99424119241193;3,99422136612832;1,96078431372549;1,12322104125383;3,17620209333438;253;188;380;150;107,5;280;94;76;111;157;137;215,5;62;26;2,85714285714286;1,91441441441442;4,71143174250833;1,96078431372549;1,34293440934066;3,15715233986061;250;193;400;175;123,38;340;95;77;113;147;130;213;78;24;2,95454545454546;1,93668668668668;4,63913913913914;2,4390243902439;1,43195736434108;3,50515463917526;260;198;430;180;150;400;96;79;115;155;132;213
43;Tarragona;43045;Colldejou;4304501;2;1;;;;;;;;;;;;;;;;;;;3;1;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;3;2;;;;;;;;;;;;;;;;;;
43;Tarragona;43046;Conesa;4304601;;2;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
43;Tarragona;43047;Constant°;4304701;46;7;3,84818181818182;2,62452164553934;5,01692992011619;;;;333;231;400;;;;88;79;103;;;;52;5;4,10958904109589;3,09278350515464;5,29411764705883;;;;350;290;450;;;;88;80;99;;;;63;6;3,9120753935377;2,99175382139984;5,22122210953347;;;;350;274;450;;;;85;74;97;;;;71;10;4,86805555555556;3,53912601626017;6,10190670122177;4,51612903225807;2,32291666666667;4,91935483870968;400;300;462;400;260,363333333333;668,75;84;74;98;142;122;215
43;Tarragona;43047;Constant°;4304702;37;3;4,35529279279279;3,43170434547177;6,10894293924467;;;;350;300;584;;;;83;73;95;;;;35;6;4,39766317485898;3,73842592592593;6,27213405221468;;;;350;309;621;;;;83;77;95;;;;48;7;4,77729885057472;3,93258426966293;7,10888888888889;;;;375;300;620;;;;82;73;91;;;;60;9;4,83870967741936;3,125;7,2289156626506;;;;375;287;632;;;;82;75;95;;;
43;Tarragona;43048;'Corbera d''Ebre';4304801;1;7;;;;;;;;;;;;;;;;;;;1;9;;;;;;;;;;;;;;;;;;;5;7;;;;;;;;;;;;;;;;;;;6;8;;;;;;;;;;;;;;;;;;
43;Tarragona;43049;Cornudella de Montsant;4304901;3;9;;;;;;;;;;;;;;;;;;;7;12;;;;2,38095238095238;1,17437722419929;3,00751879699248;;;;300;233,333333333333;400;;;;186;116;280;7;11;;;;2,9630186577555;1,49729800975353;4,51108870967742;;;;315;255,9375;509,375;;;;212,5;138,5;255,25;4;8;;;;;;;;;;;;;;;;;;
43;Tarragona;43050;Creixell;4305001;68;83;5,52631578947368;4,27722772277228;7,84883720930232;4,96478873239437;2,78348554033486;7,04716435185185;400;300;571;450;308,75;712,5;77;59;86;147,5;113,5;198,5;74;97;5,55555555555556;4,27350277710698;7,72591277516809;5,11824439446603;3,68508835196538;8,18981122780838;379;304;510;550;350;890,833333333333;74;59;84;134,5;114;179;90;101;5,51282051282052;4,36540240518039;9,94736842105267;5,5718954248366;4,13265306122449;9,2963318149125;408;318;600;600;405,833333333333;1000;66;59;85;134;111,25;173,75;103;115;6,40989729225023;4,43060928433269;10,1316585956417;5,64709008769598;4,46195652173913;9,5105365203815;404;328;613;650;450;1005;74;58;84;135,5;112,75;177
43;Tarragona;43051;Cunit;4305101;380;134;6,13207547169812;4,61538461538462;9,87830188679242;6,43452507088871;4,03683094859566;9,73117046887542;450;350;762;735;506,955954573358;1140;78;66;91;170;127;225;463;153;6,14035087719298;4,70588235294118;10,0000044802868;6,36029411764706;3,56162702338876;10,499628003876;450;360;743;731,235833333333;500;1200;77;65;89;167,5;120,75;220;508;142;7;5,30864197530864;10,6666666666667;6,47058823529412;4,32908545727137;9,61951434392383;500;400;800;765;536,652083333333;1230;75;64;86;163;120;220;601;166;7,29166666666667;5,46382615546218;11,2181320887283;6,66666666666667;4,51147773893332;9,60764598062317;500;400;800;770;569,375;1203,16833333333;75;65;86;163;117,5;220,5
43;Tarragona;43052;Xerta;4305201;3;8;;;;;;;;;;;;;;;;;;;5;7;;;;;;;;;;;;;;;;;;;3;7;;;;;;;;;;;;;;;;;;;4;8;;;;;;;;;;;;;;;;;;
43;Tarragona;43053;DuesaigÅes;4305301;4;3;;;;;;;;;;;;;;;;;;;4;4;;;;;;;;;;;;;;;;;;;3;5;;;;;;;;;;;;;;;;;;;4;3;;;;;;;;;;;;;;;;;;
43;Tarragona;43054;'Espluga de Francol°, L''';4305401;48;11;4,47761194029851;3,6;5,3125;2,55680049797697;1,35736687147978;3,28009941089838;350;300;493;343,333333333333;287,5;452,083333333333;80;73;102;238,5;154;414;50;14;4,54545454545454;3,74067164179104;5,98496961944356;3,29896907216495;2,26050420168067;4,43170105945604;350;316;500;450;300;552,163049951969;82;72;101;178;146,5;330,5;53;18;4,495841995842;3,72695346795435;6,27948113207547;3,24675324675325;2,05707282913165;4,16240409207161;365;325;494;360;300;563,333333333333;82;73;107;221;146,5;277,5;52;17;4,28571428571428;3,65853658536585;5,55555555555556;3,36196755238682;2,59851421188631;4,44165085388994;380;325;430;410;300;584;82;74;102;175,5;136,5;357
43;Tarragona;43054;'Espluga de Francol°, L''';4305402;17;12;4,1;3,45238095238095;6,15808823529412;2,15686274509804;1,47058823529412;4,08163265306122;300;300;520;330;247,5;400;86;61;102;153;125;255;18;11;4;3,57142857142857;5,55745554035568;3,2312925170068;1,76951621770203;4,64566395663957;300;300;388;340;241,666666666667;503,125;86;56;101;150,5;125,25;261;20;10;4;3,47682119205298;5,23255813953488;3,81944444444444;1,78669598680593;4,08163265306122;300;275;375;350;237,5;406,25;78;56;100;153;135,5;267;16;13;4;3,33333333333333;6,25;2,28860703159768;1,64166666666667;4,14540816326531;325;300;550;336,25;250;400;78;74;105;150,5;125,25;242
43;Tarragona;43055;Falset;4305501;19;8;4,02684905634648;2,65984406438632;6,25438596491228;;;;325;241;434;;;;82;67;102;;;;15;11;3,97512097622554;3,13291139240507;6,09092045454546;4,30555555555556;2,84704318401547;5,43145161290323;338;240;522;350;287,5;547,5;75;63;97;163,5;122;337;15;11;4,14985806066039;3,16289140572952;5,34036144578313;4,52991452991453;2,84704318401547;6,24418604651163;342;235;525;387,811666666667;287,5;600;79;63;106;163,5;102;337;21;12;4,2768253968254;3,10050535038497;6,4010101010101;4,73214285714286;3,01724137931034;6,97674418604651;341;261;561;350;300;600;79;63;100;150;116;317
43;Tarragona;43055;Falset;4305502;40;17;4,8;3,30703703703703;8,96226415094342;4,39189189189189;3,62280844155844;5,56615168539326;400;280;700;550;498,0875;623,165;87;72;99;129,5;103;198;42;18;4,8;3,38260365521004;8,50896464646467;4,02597402597403;3,63993656367041;4,86189727463313;420;300;652;550;329,865;604,166666666667;87;72;99;135;102;192,5;45;18;4,7936170212766;3,42487373737373;8,77029220779225;4,42004504504504;3,71796536796537;5,57751732209738;436;350;715;550;414,4825;641,565833333333;87;72;99;123;102;192,5;46;19;4,59770114942528;3,37121212121212;5,99944805194805;4,19438106938107;3,57410714285714;4,6970985081176;400;345;498;550;333,84375;605,416666666667;87;72;105;145,5;100,5;189,75
43;Tarragona;43056;Fatarella, La;4305601;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;
43;Tarragona;43057;Febr¢, La;4305701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;Tarragona;43058;Figuera, La;4305801;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;
43;Tarragona;43059;Figuerola del Camp;4305901;;6;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;
43;Tarragona;43060;Flix;4306001;35;8;2,81217070600632;2,34881803188565;4,39529914529914;;;;261;194;335;;;;76;67;104;;;;42;7;3,23529411764706;2,34469488730072;4,53431372549019;;;;280;223;360;;;;78;68;103;;;;39;6;3,77239199157007;2,44484280198566;5,22295238095238;;;;300;246;368;;;;78;67;102;;;;39;6;3,3985162117604;2,6463963963964;5,1684281517094;;;;300;231;371;;;;73;67;103;;;
43;Tarragona;43060;Flix;4306002;2;5;;;;;;;;;;;;;;;;;;;4;6;;;;;;;;;;;;;;;;;;;4;6;;;;;;;;;;;;;;;;;;;3;8;;;;;;;;;;;;;;;;;;
43;Tarragona;43061;Foräs;4306101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;Tarragona;43062;Freginals;4306201;;5;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;
43;Tarragona;43063;Galera, La;4306301;;6;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;2;7;;;;;;;;;;;;;;;;;;;1;6;;;;;;;;;;;;;;;;;;
